created_at,hari,tanggal,waktu,bulan,jam,text,lang,retweet_count,favorite_count,label,translated_text
2016-03-17 21:08:43+00:00,Thursday,2016-03-17 00:00:00+00:00,21:08:43,March,21,@markiplier My story is basically the same as yours. My dad died in 2013 when I was 10. I have been diagnosed with severe depression.,en,0,0,positive,@markiplier My story is basically the same as yours. My dad died in 2013 when I was 10. I have been diagnosed with severe depression.
2016-03-18 06:31:06+00:00,Friday,2016-03-18 00:00:00+00:00,06:31:06,March,6,Before I was diagnosed with depression binging was something I did regularly and uncontrollably. I've come to realise I think...,en,0,0,positive,Before I was diagnosed with depression binging was something I did regularly and uncontrollably. I've come to realise I think...
2016-03-18 08:04:23+00:00,Friday,2016-03-18 00:00:00+00:00,08:04:23,March,8,@xo_clairelouise was I was diagnosed with depression at 12 I received fantastic care on the NHS. Something they wouldn't get unless with $$$,en,0,1,positive,@xo_clairelouise was I was diagnosed with depression at 12 I received fantastic care on the NHS. Something they wouldn't get unless with $$$
2016-03-18 09:45:29+00:00,Friday,2016-03-18 00:00:00+00:00,09:45:29,March,9,"I was diagnosed with extreme anger,depression,and bipolar disorder.@DaltonRapattoni whenever I hear u sing I'm actually happy. I Love u😛😘😜😚💝",en,0,0,positive,"I was diagnosed with extreme anger,depression,and bipolar disorder.@DaltonRapattoni whenever I hear u sing I'm actually happy. I Love u😛😘😜😚💝"
2016-03-19 04:33:35+00:00,Saturday,2016-03-19 00:00:00+00:00,04:33:35,March,4,"I got this 3 years ago when I was diagnosed w/ depression, &amp; severe anxiety. A constant reminder that God does heal. https://t.co/XcYvtuE8W4",en,257,525,positive,"I got this 3 years ago when I was diagnosed w/ depression, &amp; severe anxiety. A constant reminder that God does heal. https://t.co/XcYvtuE8W4"
2016-03-19 12:43:12+00:00,Saturday,2016-03-19 00:00:00+00:00,12:43:12,March,12,"@tehjessicarae I'm not an expert on Mental Health, but I was diagnosed with high anxiety, agoraphobia, PTSD, depression &amp; social phobia &amp; I",en,0,2,positive,"@tehjessicarae I'm not an expert on Mental Health, but I was diagnosed with high anxiety, agoraphobia, PTSD, depression &amp; social phobia &amp; I"
2016-03-19 16:20:52+00:00,Saturday,2016-03-19 00:00:00+00:00,16:20:52,March,16,"Top:  Vulnerability. Depression. Numbness. Fear. I was diagnosed...
https://t.co/ns2xECuSz9 https://t.co/isRxSI4dVd",en,0,0,positive,"Top:  Vulnerability. Depression. Numbness. Fear. I was diagnosed...
https://t.co/ns2xECuSz9 https://t.co/isRxSI4dVd"
2016-03-19 22:39:27+00:00,Saturday,2016-03-19 00:00:00+00:00,22:39:27,March,22,I've been diagnosed with severe depression because there's nothing to eat in the house and I'm home alone with no money to order,en,0,1,positive,I've been diagnosed with severe depression because there's nothing to eat in the house and I'm home alone with no money to order
2016-03-19 23:55:38+00:00,Saturday,2016-03-19 00:00:00+00:00,23:55:38,March,23,"@tbhxniamh one more thing, i was diagnosed with depression and social anxiety over 2 years ago so don't you fucking dare tell me that i dont",en,0,0,positive,"@tbhxniamh one more thing, i was diagnosed with depression and social anxiety over 2 years ago so don't you fucking dare tell me that i dont"
2016-03-20 00:23:00+00:00,Sunday,2016-03-20 00:00:00+00:00,00:23:00,March,0,ok literally the caption is so happy but this is the day I was diagnosed with major depression what eveN https://t.co/JaXMLAJv1n,en,0,0,positive,ok literally the caption is so happy but this is the day I was diagnosed with major depression what eveN https://t.co/JaXMLAJv1n
2016-03-20 04:51:36+00:00,Sunday,2016-03-20 00:00:00+00:00,04:51:36,March,4,"I've been diagnosed with clinical depression and anxiety, but I'm on meds so it's not so bad anymore",en,0,1,positive,"I've been diagnosed with clinical depression and anxiety, but I'm on meds so it's not so bad anymore"
2016-03-20 08:59:04+00:00,Sunday,2016-03-20 00:00:00+00:00,08:59:04,March,8,I've been diagnosed with depression for about 4 or 5 years now. I will never get better. Ｎｅｖｅｒ.,en,1,0,positive,I've been diagnosed with depression for about 4 or 5 years now. I will never get better. Ｎｅｖｅｒ.
2016-03-20 15:29:28+00:00,Sunday,2016-03-20 00:00:00+00:00,15:29:28,March,15,This time last year I was diagnosed w severe anxiety and depression.,en,0,1,positive,This time last year I was diagnosed w severe anxiety and depression.
2016-03-20 18:45:27+00:00,Sunday,2016-03-20 00:00:00+00:00,18:45:27,March,18,It's official I've been diagnosed with PCD (post concert depression),en,0,2,positive,It's official I've been diagnosed with PCD (post concert depression)
2016-03-20 21:43:35+00:00,Sunday,2016-03-20 00:00:00+00:00,21:43:35,March,21,"-has me so messed up. I've been diagnosed with ptsd &amp; clinical depression, all stemming from him &amp; how he treated me. This therapy has me-",en,0,0,positive,"-has me so messed up. I've been diagnosed with ptsd &amp; clinical depression, all stemming from him &amp; how he treated me. This therapy has me-"
2016-03-21 18:08:19+00:00,Monday,2016-03-21 00:00:00+00:00,18:08:19,March,18,I was diagnosed with depression in 4th grade &amp; also deal with existential and seasonal depression. I know how it is.,en,0,2,positive,I was diagnosed with depression in 4th grade &amp; also deal with existential and seasonal depression. I know how it is.
2016-03-21 22:18:15+00:00,Monday,2016-03-21 00:00:00+00:00,22:18:15,March,22,"I was told when I was diagnosed with depression that I needed a family doctor. 2 years later, still can't find one.",en,0,0,positive,"I was told when I was diagnosed with depression that I needed a family doctor. 2 years later, still can't find one."
2016-03-22 02:50:08+00:00,Tuesday,2016-03-22 00:00:00+00:00,02:50:08,March,2,That's when I was diagnosed with anxiety/depression/OCD/EDNOS and that's when everything started making sense.,en,0,10,positive,That's when I was diagnosed with anxiety/depression/OCD/EDNOS and that's when everything started making sense.
2016-03-22 03:26:45+00:00,Tuesday,2016-03-22 00:00:00+00:00,03:26:45,March,3,"@KarolsCorner yessss I was diagnosed with anxiety, depression &amp; agoraphobia. My dad doesn't understand and the only reason my mom does.....",en,0,1,positive,"@KarolsCorner yessss I was diagnosed with anxiety, depression &amp; agoraphobia. My dad doesn't understand and the only reason my mom does....."
2016-03-22 09:29:06+00:00,Tuesday,2016-03-22 00:00:00+00:00,09:29:06,March,9,"@Penbrynhir ..of depression to when I was diagnosed. And even then, all I've had is medication.",en,0,0,positive,"@Penbrynhir ..of depression to when I was diagnosed. And even then, all I've had is medication."
2016-03-22 16:09:37+00:00,Tuesday,2016-03-22 00:00:00+00:00,16:09:37,March,16,a neurologist looks at my eyes and informs me that I'm diagnosed with depression,en,0,0,positive,a neurologist looks at my eyes and informs me that I'm diagnosed with depression
2016-03-22 18:23:08+00:00,Tuesday,2016-03-22 00:00:00+00:00,18:23:08,March,18,@sugawaratxt unsupportive &amp; when I told her I was diagnosed with anxiety &amp; depression she just cried &amp; wouldn't talk to me so whatever.,en,0,0,positive,@sugawaratxt unsupportive &amp; when I told her I was diagnosed with anxiety &amp; depression she just cried &amp; wouldn't talk to me so whatever.
2016-03-22 21:18:29+00:00,Tuesday,2016-03-22 00:00:00+00:00,21:18:29,March,21,"I was diagnosed with severe depression &amp; anxiety disorders a few days before my 15th birthday in the psych ward.

#MentalHealthAwarenessDay",en,5,48,positive,"I was diagnosed with severe depression &amp; anxiety disorders a few days before my 15th birthday in the psych ward.

#MentalHealthAwarenessDay"
2016-03-22 21:19:00+00:00,Tuesday,2016-03-22 00:00:00+00:00,21:19:00,March,21,"A few months after my anxiety &amp; depression diagnosis, I was diagnosed with PTSD.

#MentalHealthAwarenessDay",en,3,20,positive,"A few months after my anxiety &amp; depression diagnosis, I was diagnosed with PTSD.

#MentalHealthAwarenessDay"
2016-03-22 21:19:03+00:00,Tuesday,2016-03-22 00:00:00+00:00,21:19:03,March,21,"[Massachusetts] If I'm diagnosed with depression, would that make it more difficult to purchase a gun?",en,0,0,positive,"[Massachusetts] If I'm diagnosed with depression, would that make it more difficult to purchase a gun?"
2016-03-22 22:40:50+00:00,Tuesday,2016-03-22 00:00:00+00:00,22:40:50,March,22,"I was diagnosed agoraphobic with panic, depression, migraines, celiac disease, TMJ &amp; sometimes people like Jen 😭😭 she made me a meal plan",en,0,0,positive,"I was diagnosed agoraphobic with panic, depression, migraines, celiac disease, TMJ &amp; sometimes people like Jen 😭😭 she made me a meal plan"
2016-03-22 22:49:56+00:00,Tuesday,2016-03-22 00:00:00+00:00,22:49:56,March,22,"I believe dogs are just as important as any person. Because when I was diagnosed with anxiety and depression, my dog was what saved me",en,7,31,positive,"I believe dogs are just as important as any person. Because when I was diagnosed with anxiety and depression, my dog was what saved me"
2016-03-23 02:47:55+00:00,Wednesday,2016-03-23 00:00:00+00:00,02:47:55,March,2,i was diagnosed with clinical depression in april of last year and ive been dealing with everyday since.,en,0,1,positive,i was diagnosed with clinical depression in april of last year and ive been dealing with everyday since.
2016-03-23 03:44:06+00:00,Wednesday,2016-03-23 00:00:00+00:00,03:44:06,March,3,ok but thinking about how I broke up with my ex BC I was diagnosed with depression and had scars/cuts everywhere is really sad,en,0,0,positive,ok but thinking about how I broke up with my ex BC I was diagnosed with depression and had scars/cuts everywhere is really sad
2016-03-23 12:24:53+00:00,Wednesday,2016-03-23 00:00:00+00:00,12:24:53,March,12,I was diagnosed with depression and anxiety.  Hate leaving my bed and being surrounded by people. I know how Justin feels.,en,0,2,positive,I was diagnosed with depression and anxiety.  Hate leaving my bed and being surrounded by people. I know how Justin feels.
2016-03-23 15:32:23+00:00,Wednesday,2016-03-23 00:00:00+00:00,15:32:23,March,15,Bear in mind that while I'm diagnosed with Depression I'm currently unmedicated so my mood is all over the place.,en,0,0,positive,Bear in mind that while I'm diagnosed with Depression I'm currently unmedicated so my mood is all over the place.
2016-03-23 15:51:01+00:00,Wednesday,2016-03-23 00:00:00+00:00,15:51:01,March,15,"I have been diagnosed with depression, anxiety, bipolar disorder, arthritis, fibromyalgia, chronic fatigue syndrome and many other things",en,0,8,positive,"I have been diagnosed with depression, anxiety, bipolar disorder, arthritis, fibromyalgia, chronic fatigue syndrome and many other things"
2016-03-23 18:08:48+00:00,Wednesday,2016-03-23 00:00:00+00:00,18:08:48,March,18,Okay so a few days ago I was diagnosed with depression (what a wonder) and it's been really weird,en,0,0,positive,Okay so a few days ago I was diagnosed with depression (what a wonder) and it's been really weird
2016-03-23 18:50:58+00:00,Wednesday,2016-03-23 00:00:00+00:00,18:50:58,March,18,i was diagnosed with depression many several times but they could care less,en,0,0,positive,i was diagnosed with depression many several times but they could care less
2016-03-23 23:51:21+00:00,Wednesday,2016-03-23 00:00:00+00:00,23:51:21,March,23,"I was diagnosed with depression about a year ago, &amp; there are some people that will never fully understand how much they actually helped me",en,0,0,positive,"I was diagnosed with depression about a year ago, &amp; there are some people that will never fully understand how much they actually helped me"
2016-03-24 00:44:13+00:00,Thursday,2016-03-24 00:00:00+00:00,00:44:13,March,0,"I have been diagnosed with severe depression, anorexia, paranoia, anxiety, and insomnia. I try and live... https://t.co/XAK5nFRyPN",en,0,0,positive,"I have been diagnosed with severe depression, anorexia, paranoia, anxiety, and insomnia. I try and live... https://t.co/XAK5nFRyPN"
2016-03-24 02:44:07+00:00,Thursday,2016-03-24 00:00:00+00:00,02:44:07,March,2,I'm diagnosed with depression tho so idk if that counts,en,0,0,positive,I'm diagnosed with depression tho so idk if that counts
2016-03-24 04:49:21+00:00,Thursday,2016-03-24 00:00:00+00:00,04:49:21,March,4,"@Nudah last night I was diagnosed with clinical depression, it made me sad.",en,0,0,positive,"@Nudah last night I was diagnosed with clinical depression, it made me sad."
2016-03-24 16:02:14+00:00,Thursday,2016-03-24 00:00:00+00:00,16:02:14,March,16,Question: How to tell my parents I have social anxiety and mild depression?: I was diagnosed with Social anxiety… https://t.co/cIClzYBXfP,en,0,0,positive,Question: How to tell my parents I have social anxiety and mild depression?: I was diagnosed with Social anxiety… https://t.co/cIClzYBXfP
2016-03-24 16:02:14+00:00,Thursday,2016-03-24 00:00:00+00:00,16:02:14,March,16,Question: How to tell my parents I have social anxiety and mild depression?: I was diagnosed with Social anxiety… https://t.co/vcZpQzkXZl,en,0,0,positive,Question: How to tell my parents I have social anxiety and mild depression?: I was diagnosed with Social anxiety… https://t.co/vcZpQzkXZl
2016-03-24 17:00:11+00:00,Thursday,2016-03-24 00:00:00+00:00,17:00:11,March,17,"A&amp;i friend writes :

Hiya, I've been diagnosed with anxiety and depression for a number of years now, I'm on 40mg... https://t.co/gwZtTKqHMo",en,0,1,positive,"A&amp;i friend writes :

Hiya, I've been diagnosed with anxiety and depression for a number of years now, I'm on 40mg... https://t.co/gwZtTKqHMo"
2016-03-24 21:57:05+00:00,Thursday,2016-03-24 00:00:00+00:00,21:57:05,March,21,"@HellWhenIDie and when I was diagnosed with depression, I used to feel guilty over it.",en,0,0,positive,"@HellWhenIDie and when I was diagnosed with depression, I used to feel guilty over it."
2016-03-24 22:43:48+00:00,Thursday,2016-03-24 00:00:00+00:00,22:43:48,March,22,"@jomakessix I was diagnosed 6 years ago, by a psychiatrist. I also have depression, which I'm on meds for. Treatment varies by authority.",en,0,1,positive,"@jomakessix I was diagnosed 6 years ago, by a psychiatrist. I also have depression, which I'm on meds for. Treatment varies by authority."
