created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2016-03-09 23:07:40+00:00,Wednesday,2016-03-09,23:07:40,@emilywrotethis I told them I was diagnosed with depression and anxiety (which I am). I hope I'm not a match! 🙌🏼🎉😊,en,0,0,positive,@emilywrotethis I told them I was diagnosed with depression and anxiety (which I am). I hope I'm not a match! 🙌🏼🎉😊
2016-03-10 03:04:13+00:00,Thursday,2016-03-10,03:04:13,"@HeXueLi i can empathize with this

but i've been diagnosed with depression so idk if that counts",en,0,0,positive,"@HeXueLi i can empathize with this

but i've been diagnosed with depression so idk if that counts"
2016-03-10 03:28:57+00:00,Thursday,2016-03-10,03:28:57,"At age 22 I was diagnosed with dysthymia (mild chronic depression), and avoidant personality disorder. I can relate. https://t.co/85bbAbLYwr",en,0,0,positive,"At age 22 I was diagnosed with dysthymia (mild chronic depression), and avoidant personality disorder. I can relate. https://t.co/85bbAbLYwr"
2016-03-10 04:15:01+00:00,Thursday,2016-03-10,04:15:01,@_Flying_Phoenix I've been diagnosed with depression and anxiety for 11 years now almost.,en,0,1,positive,@_Flying_Phoenix I've been diagnosed with depression and anxiety for 11 years now almost.
2016-03-10 04:35:59+00:00,Thursday,2016-03-10,04:35:59,@bella_moon wow. i'm glad you did. I was diagnosed with clinical depression at age 11. I always try to comment that. glad you could say it.,en,0,1,positive,@bella_moon wow. i'm glad you did. I was diagnosed with clinical depression at age 11. I always try to comment that. glad you could say it.
2016-03-10 05:33:55+00:00,Thursday,2016-03-10,05:33:55,Two years ago today I was diagnosed with clinical depression. Barely two weeks after I attempted… https://t.co/seoiyNoCTd,en,0,0,positive,Two years ago today I was diagnosed with clinical depression. Barely two weeks after I attempted… https://t.co/seoiyNoCTd
2016-03-10 06:42:00+00:00,Thursday,2016-03-10,06:42:00,"I've been diagnosed with depression, anxiety, all kind of phobia. Stay away from me, everyone. Stay away!",en,1,0,positive,"I've been diagnosed with depression, anxiety, all kind of phobia. Stay away from me, everyone. Stay away!"
2016-03-10 11:56:29+00:00,Thursday,2016-03-10,11:56:29,"@WhammBar however when i was diagnosed with depression, it made me realise just how lack of funding there is for mental health.",en,0,0,positive,"@WhammBar however when i was diagnosed with depression, it made me realise just how lack of funding there is for mental health."
2016-03-10 12:52:35+00:00,Thursday,2016-03-10,12:52:35,@matisyahunz @gzordtron I was diagnosed with Gender Dysphoria and depression by Dr. Lisa Brinkmann about 4-5 years ago.,en,0,0,positive,@matisyahunz @gzordtron I was diagnosed with Gender Dysphoria and depression by Dr. Lisa Brinkmann about 4-5 years ago.
2016-03-10 14:17:14+00:00,Thursday,2016-03-10,14:17:14,"10 years ago, I was diagnosed with having panic attacks. 7 years ago, I was diagnosed with GAD and depression. #SickNotWeak #immotashamed",en,1,5,positive,"10 years ago, I was diagnosed with having panic attacks. 7 years ago, I was diagnosed with GAD and depression. #SickNotWeak #immotashamed"
2016-03-10 15:31:40+00:00,Thursday,2016-03-10,15:31:40,I was diagnosed with depression during my Senior year,en,0,0,positive,I was diagnosed with depression during my Senior year
2016-03-10 17:25:49+00:00,Thursday,2016-03-10,17:25:49,When I was diagnosed with depression &amp; ptsd I thought i was losing my mind lol in a way I was its a growing problem https://t.co/htjUTvVi0P,en,0,0,positive,When I was diagnosed with depression &amp; ptsd I thought i was losing my mind lol in a way I was its a growing problem https://t.co/htjUTvVi0P
2016-03-10 22:36:17+00:00,Thursday,2016-03-10,22:36:17,Yesterday I was diagnosed with having social anxiety and inattentive-type ADHD on top having major depression 😕😩😥😢 #mentalhealthawareness,en,0,0,positive,Yesterday I was diagnosed with having social anxiety and inattentive-type ADHD on top having major depression 😕😩😥😢 #mentalhealthawareness
2016-03-10 23:23:13+00:00,Thursday,2016-03-10,23:23:13,I was diagnosed with depression aged 19 I've never talked about it b4 but we need to doctors prescribing pills isn't enough! @MindCharity,en,2,5,positive,I was diagnosed with depression aged 19 I've never talked about it b4 but we need to doctors prescribing pills isn't enough! @MindCharity
2016-03-11 04:27:14+00:00,Friday,2016-03-11,04:27:14,I'm diagnosed with depression 😞😭,en,0,0,positive,I'm diagnosed with depression 😞😭
2016-03-11 05:39:53+00:00,Friday,2016-03-11,05:39:53,"6 years to this day that I was diagnosed with depression, bi polar disorder and anxiety disorder. But I am still standing. God is good ❤️",en,0,2,positive,"6 years to this day that I was diagnosed with depression, bi polar disorder and anxiety disorder. But I am still standing. God is good ❤️"
2016-03-11 06:48:05+00:00,Friday,2016-03-11,06:48:05,And I've been diagnosed with a mental illness... (Depression) https://t.co/XenJQ8QCij,en,0,0,positive,And I've been diagnosed with a mental illness... (Depression) https://t.co/XenJQ8QCij
2016-03-11 20:54:52+00:00,Friday,2016-03-11,20:54:52,I have been diagnosed with post concert depression also referred to as P.C.D. #ItIsSoReal,en,0,2,positive,I have been diagnosed with post concert depression also referred to as P.C.D. #ItIsSoReal
2016-03-11 21:22:31+00:00,Friday,2016-03-11,21:22:31,I have been diagnosed with depression.,en,0,0,positive,I have been diagnosed with depression.
2016-03-11 23:58:51+00:00,Friday,2016-03-11,23:58:51,Went to the doctors today and I have been diagnosed with Atypical Depression mixed with ADHD. — feeling depressed,en,0,0,positive,Went to the doctors today and I have been diagnosed with Atypical Depression mixed with ADHD. — feeling depressed
2016-03-12 04:51:09+00:00,Saturday,2016-03-12,04:51:09,I was diagnosed w depression but I think I just have seasonal depression,en,0,1,positive,I was diagnosed w depression but I think I just have seasonal depression
2016-03-12 06:06:48+00:00,Saturday,2016-03-12,06:06:48,"so bad that after some terrible shit went down, I had to go to therapy to get better and I was diagnosed w 2 types of depression lol",en,0,0,positive,"so bad that after some terrible shit went down, I had to go to therapy to get better and I was diagnosed w 2 types of depression lol"
2016-03-12 06:49:03+00:00,Saturday,2016-03-12,06:49:03,"I was diagnosed with depression in 2012 and as those who suffer from it know, sometimes no matter what is going on irl, you just get sad :/",en,0,1,positive,"I was diagnosed with depression in 2012 and as those who suffer from it know, sometimes no matter what is going on irl, you just get sad :/"
2016-03-12 16:07:59+00:00,Saturday,2016-03-12,16:07:59,"does depression go away? I was diagnosed last year, felt fine for a while, but I feel like shit again.",en,0,0,positive,"does depression go away? I was diagnosed last year, felt fine for a while, but I feel like shit again."
2016-03-12 17:16:08+00:00,Saturday,2016-03-12,17:16:08,"In defense of my illness: Late in 2015, I was diagnosed with major depression. But I'm not here to talk about ... https://t.co/nI1xN4Jo7W",en,0,0,positive,"In defense of my illness: Late in 2015, I was diagnosed with major depression. But I'm not here to talk about ... https://t.co/nI1xN4Jo7W"
2016-03-12 19:00:04+00:00,Saturday,2016-03-12,19:00:04,I was diagnosed with severe sleep apnea several years ago. I am sure that also leads to #depression. https://t.co/x3gqrZYByA #sleepapnea,en,0,1,positive,I was diagnosed with severe sleep apnea several years ago. I am sure that also leads to #depression. https://t.co/x3gqrZYByA #sleepapnea
2016-03-12 22:07:43+00:00,Saturday,2016-03-12,22:07:43,"@HeartlandOnCBC 1. LUV the show &amp; it got me reading again after 12yrs. Since, I was diagnosed w/bipolar depression,soc anxiety&amp;PTSD.",en,0,0,positive,"@HeartlandOnCBC 1. LUV the show &amp; it got me reading again after 12yrs. Since, I was diagnosed w/bipolar depression,soc anxiety&amp;PTSD."
2016-03-12 22:18:41+00:00,Saturday,2016-03-12,22:18:41,@Boogie2988 not crippling but I have been diagnosed with depression...Yeah moving on,en,0,0,positive,@Boogie2988 not crippling but I have been diagnosed with depression...Yeah moving on
2016-03-13 05:04:02+00:00,Sunday,2016-03-13,05:04:02,"@NotintheAsylum Haha, don't worry about it.

I don't necessarily agree with there being a certain level of depression. I was diagnosed +",en,0,0,positive,"@NotintheAsylum Haha, don't worry about it.

I don't necessarily agree with there being a certain level of depression. I was diagnosed +"
2016-03-13 07:46:11+00:00,Sunday,2016-03-13,07:46:11,@KristaPfr @bnjrJubilation I was about 19 when I was diagnosed with depression and anxiety.   22 with bipolar.  I was devastated.,en,0,1,positive,@KristaPfr @bnjrJubilation I was about 19 when I was diagnosed with depression and anxiety.   22 with bipolar.  I was devastated.
2016-03-13 10:48:57+00:00,Sunday,2016-03-13,10:48:57,"I was diagnosed with depression about 25 years ago, and given medication which actually made it worse, which then... https://t.co/EURaG4Rr1D",en,0,0,positive,"I was diagnosed with depression about 25 years ago, and given medication which actually made it worse, which then... https://t.co/EURaG4Rr1D"
2016-03-13 16:51:11+00:00,Sunday,2016-03-13,16:51:11,I've been diagnosed with PCDD...Post Congress Depression Disorder. It's highly contagious and maybe even lithal,en,0,0,positive,I've been diagnosed with PCDD...Post Congress Depression Disorder. It's highly contagious and maybe even lithal
2016-03-13 19:40:58+00:00,Sunday,2016-03-13,19:40:58,"@JOjojosiejay I didn't realise when I was diagnosed with depression that it would be so all-encompassing. Eat, sleep, repeat.",en,1,1,positive,"@JOjojosiejay I didn't realise when I was diagnosed with depression that it would be so all-encompassing. Eat, sleep, repeat."
2016-03-13 20:07:26+00:00,Sunday,2016-03-13,20:07:26,@KatiMorton ever since I was diagnosed with depression I've been feeling really overwhelmed. How do I slow down and take a second?,en,0,0,positive,@KatiMorton ever since I was diagnosed with depression I've been feeling really overwhelmed. How do I slow down and take a second?
2016-03-13 23:53:57+00:00,Sunday,2016-03-13,23:53:57,"My mom (a nurse), didn't accept my anxiety and depression until a few years ago, many years after I was diagnosed. #imnotashamed.",en,0,1,positive,"My mom (a nurse), didn't accept my anxiety and depression until a few years ago, many years after I was diagnosed. #imnotashamed."
2016-03-14 02:15:57+00:00,Monday,2016-03-14,02:15:57,@SsjNarcy my audience is 18-34 and I was diagnosed with depression at 7. I think it'll be okay,en,0,0,positive,@SsjNarcy my audience is 18-34 and I was diagnosed with depression at 7. I think it'll be okay
2016-03-14 03:37:09+00:00,Monday,2016-03-14,03:37:09,@Whatchuuumeannn Saying knowledge about depression. I was diagnosed it sucks but everyday is a new day. #positivemind #positivevibes,en,0,0,positive,@Whatchuuumeannn Saying knowledge about depression. I was diagnosed it sucks but everyday is a new day. #positivemind #positivevibes
2016-03-14 10:56:42+00:00,Monday,2016-03-14,10:56:42,"Exactly two years ago, I was diagnosed with depression. That day I took faith into my own hands… https://t.co/pHYzk9vVVI",en,0,1,positive,"Exactly two years ago, I was diagnosed with depression. That day I took faith into my own hands… https://t.co/pHYzk9vVVI"
2016-03-14 18:54:53+00:00,Monday,2016-03-14,18:54:53,@rarebre3d It was so bad. I was diagnosed with depression and crying all the time. I was also working a job I absolutely hated.,en,0,0,positive,@rarebre3d It was so bad. I was diagnosed with depression and crying all the time. I was also working a job I absolutely hated.
2016-03-14 22:53:54+00:00,Monday,2016-03-14,22:53:54,#knowyouranon when i was 13 i was diagnosed with clinical depression. When i was 16 i was diagnosed with anxiety.,en,0,1,positive,#knowyouranon when i was 13 i was diagnosed with clinical depression. When i was 16 i was diagnosed with anxiety.
2016-03-14 23:11:55+00:00,Monday,2016-03-14,23:11:55,...see it coming. I was diagnosed with anxiety and depression and put on medication. It's come as a complete shock. Today is the first...,en,0,0,positive,...see it coming. I was diagnosed with anxiety and depression and put on medication. It's come as a complete shock. Today is the first...
2016-03-15 00:01:16+00:00,Tuesday,2016-03-15,00:01:16,"@tobyfox Undertale has been a real source of hope since I've been diagnosed with depression, and really helped me after I left the hospital.",en,0,1,positive,"@tobyfox Undertale has been a real source of hope since I've been diagnosed with depression, and really helped me after I left the hospital."
2016-03-15 00:18:21+00:00,Tuesday,2016-03-15,00:18:21,"A3. ...by the time I was 19 I was diagnosed with PTSD, depression, and anxiety. #flyychat",en,0,1,positive,"A3. ...by the time I was 19 I was diagnosed with PTSD, depression, and anxiety. #flyychat"
2016-03-15 02:39:33+00:00,Tuesday,2016-03-15,02:39:33,I HAVE BEEN DIAGNOSED WITH TWO TYPES OF DEPRESSION AND I KNOW HOW SERIOUS THESE THINGS ARE !!   DEPRESSION IS SO SERIOUS!,en,0,0,positive,I HAVE BEEN DIAGNOSED WITH TWO TYPES OF DEPRESSION AND I KNOW HOW SERIOUS THESE THINGS ARE !!   DEPRESSION IS SO SERIOUS!
2016-03-15 04:31:12+00:00,Tuesday,2016-03-15,04:31:12,"I have been diagnosed with severe depression, actually. And other issues too. IM NOT ACTUALLY A NARCISSIST (Rach and Amari smh)",en,0,1,positive,"I have been diagnosed with severe depression, actually. And other issues too. IM NOT ACTUALLY A NARCISSIST (Rach and Amari smh)"
2016-03-15 08:20:48+00:00,Tuesday,2016-03-15,08:20:48,"i have been asked so many times if i have been diagnosed with depression and although the answer now is yes, it used to be no. i was often",en,0,1,positive,"i have been asked so many times if i have been diagnosed with depression and although the answer now is yes, it used to be no. i was often"
