text,lang,retweet_count,favorite_count,label,translated_text
i was diagnosed with depression when i was like 11 but i still be thuggin,en,0,0,1,i was diagnosed with depression when i was like 11 but i still be thuggin
i'm pretty earnest about depression. i was diagnosed with dysthymia when i was 4 years old and no one takes it seriously enough.,en,1,3,1,i'm pretty earnest about depression. i was diagnosed with dysthymia when i was 4 years old and no one takes it seriously enough.
i was diagnosed with depression and written prescription pills for it since i was 8 when my brother passed away. i conquered it growing up.,en,0,3,1,i was diagnosed with depression and written prescription pills for it since i was 8 when my brother passed away. i conquered it growing up.
"@2k21seniors 6th grade was the year i was diagnosed with severe depression , lmao i never want to go back.",en,0,0,1,"@2k21seniors 6th grade was the year i was diagnosed with severe depression , lmao i never want to go back."
@mrsbwinchester @bodyguard4jandj @jarpad @jensenackles same with me. i mean i've been diagnosed with depression since i was 9 or 10,en,0,0,1,@mrsbwinchester @bodyguard4jandj @jarpad @jensenackles same with me. i mean i've been diagnosed with depression since i was 9 or 10
"@rpytleski yea. i was diagnosed w/ depression as a kid have been on pills ever since. annoying when ""feeling bad sometimes"" = depression now",en,0,0,1,"@rpytleski yea. i was diagnosed w/ depression as a kid have been on pills ever since. annoying when ""feeling bad sometimes"" = depression now"
@asheschow yeah i was diagnosed with depression after i survived testicular cancer. going off mess soon to see how i do.,en,0,1,1,@asheschow yeah i was diagnosed with depression after i survived testicular cancer. going off mess soon to see how i do.
@jungkooklive @seokjiniive i've been diagnosed with depression and i've never been upset when somebody says i'm depressed,en,0,0,1,@jungkooklive @seokjiniive i've been diagnosed with depression and i've never been upset when somebody says i'm depressed
"exactly this time last year, i was diagnosed with severe depression. proud to say i'm alive and healthy as ever. stay positive friends ((:",en,0,11,1,"exactly this time last year, i was diagnosed with severe depression. proud to say i'm alive and healthy as ever. stay positive friends ((:"
this past summer i have been diagnosed with depression &amp; it's because i miss having friends. i only have 2 friends + my best friend (my bf),en,0,0,1,this past summer i have been diagnosed with depression &amp; it's because i miss having friends. i only have 2 friends + my best friend (my bf)
so today i was diagnosed with mild adhd and mild depression.  now i know whats causing some stuff.,en,0,0,1,so today i was diagnosed with mild adhd and mild depression.  now i know whats causing some stuff.
"i think i'm diagnosed with depression , bipolar disorder , adhd and ocd but my mom never believes me .",en,0,0,1,"i think i'm diagnosed with depression , bipolar disorder , adhd and ocd but my mom never believes me ."
"i was diagnosed with severe anxiety and moderate depression a couple of years ago. it's so hard but it can get better, i promise #presspause",en,0,3,1,"i was diagnosed with severe anxiety and moderate depression a couple of years ago. it's so hard but it can get better, i promise #presspause"
"i was diagnosed with chronic depression in november of last ear. by march, it wasn't as bad and i felt happier than i ever had before.",en,0,0,1,"i was diagnosed with chronic depression in november of last ear. by march, it wasn't as bad and i felt happier than i ever had before."
"this is me. i was diagnosed with depression at 2 yrs. i lived life in darkness but kept fighting! now, i love life!! http://t.co/dj8ylkk53z",en,0,0,1,"this is me. i was diagnosed with depression at 2 yrs. i lived life in darkness but kept fighting! now, i love life!! http://t.co/dj8ylkk53z"
@chrisattila although it makes me so depressed and it downs help that i was diagnosed with depression,en,0,0,1,@chrisattila although it makes me so depressed and it downs help that i was diagnosed with depression
i've been diagnosed w depression &amp; anxiety and i can admit i'm a rude/ lazy ass mf https://t.co/qzinqcj8qi,en,0,1,1,i've been diagnosed w depression &amp; anxiety and i can admit i'm a rude/ lazy ass mf https://t.co/qzinqcj8qi
"so, uhm, i was diagnosed with depression by my literary professor. hahahaha!",en,0,0,1,"so, uhm, i was diagnosed with depression by my literary professor. hahahaha!"
"@danishidi0t @brittanyfurlan well i was diagnosed with severe medical depression, and i think so!",en,0,1,1,"@danishidi0t @brittanyfurlan well i was diagnosed with severe medical depression, and i think so!"
"recently i was diagnosed w depression , &amp;' there are days when my heart feels like its swallowing itself 💭",en,0,0,1,"recently i was diagnosed w depression , &amp;' there are days when my heart feels like its swallowing itself 💭"
@sexywooper cute sarcasm lol i was diagnosed with depression too. i know how it feels. i was just trying to be optimistic &amp; uplifting,en,0,1,1,@sexywooper cute sarcasm lol i was diagnosed with depression too. i know how it feels. i was just trying to be optimistic &amp; uplifting
@nathanzed my dr took me off bc once i told her i was diagnosed with depression at 19 and was still struggling with it.,en,0,0,1,@nathanzed my dr took me off bc once i told her i was diagnosed with depression at 19 and was still struggling with it.
i'm definitely not going to be like last year but that was bc i was diagnosed with chronic depression i couldn't even think straight,en,0,0,1,i'm definitely not going to be like last year but that was bc i was diagnosed with chronic depression i couldn't even think straight
around this time my freshman year i was diagnosed with depression. 😳,en,0,4,1,around this time my freshman year i was diagnosed with depression. 😳
sooo....post homecoming week depression is a thing...i've been diagnosed. #fact,en,0,2,1,sooo....post homecoming week depression is a thing...i've been diagnosed. #fact
"this is my 'horoscope' for today. the thing is, i've been diagnosed with melancholic depression and… https://t.co/nlnxafyxkd",en,0,0,1,"this is my 'horoscope' for today. the thing is, i've been diagnosed with melancholic depression and… https://t.co/nlnxafyxkd"
"i've been diagnosed with aspergers, depression, and now  it's confirmed that i have diabetes. what more can i have? 😥",en,0,0,1,"i've been diagnosed with aspergers, depression, and now  it's confirmed that i have diabetes. what more can i have? 😥"
"when i was diagnosed with depression and bipolar disorder , it was for attention 😂",en,0,2,1,"when i was diagnosed with depression and bipolar disorder , it was for attention 😂"
"@keephaunting i actually like both 5sos &amp; mcr. i was diagnosed with depression two years ago. 5sos technically is pop-punk, pop-rock.+",en,0,0,1,"@keephaunting i actually like both 5sos &amp; mcr. i was diagnosed with depression two years ago. 5sos technically is pop-punk, pop-rock.+"
"3 years ago, today, when i was diagnosed with depression, i made a twitter account, as a way to inspire myself.. hah http://t.co/hoagbzrz8k",en,2,62,1,"3 years ago, today, when i was diagnosed with depression, i made a twitter account, as a way to inspire myself.. hah http://t.co/hoagbzrz8k"
@suzisant @culleton88 i was diagnosed with depression too. runs in my family. i luckily grew out of both (to an extent) you really,en,0,1,1,@suzisant @culleton88 i was diagnosed with depression too. runs in my family. i luckily grew out of both (to an extent) you really
"i've been battling depression for over 25 yrs, possibly longer than when i was diagnosed at age 21, but maybe i didn't recognize a problem.",en,0,2,1,"i've been battling depression for over 25 yrs, possibly longer than when i was diagnosed at age 21, but maybe i didn't recognize a problem."
"on 2010, i was diagnosed with clinical depression with bipolar syndrome. it wasn't easy being a… https://t.co/ri8o0ughzr",en,0,0,1,"on 2010, i was diagnosed with clinical depression with bipolar syndrome. it wasn't easy being a… https://t.co/ri8o0ughzr"
"photo: on 2010, i was diagnosed with clinical depression with bipolar syndrome. it wasn’t easy being a... https://t.co/ywfjuxxnez",en,0,0,1,"photo: on 2010, i was diagnosed with clinical depression with bipolar syndrome. it wasn’t easy being a... https://t.co/ywfjuxxnez"
@scaachi most of my depression-related visits don't involve paper gowns but i guess i was diagnosed a while ago?,en,0,0,1,@scaachi most of my depression-related visits don't involve paper gowns but i guess i was diagnosed a while ago?
@emillyyy_renee because i was diagnosed with depression and anxiety plus i tried to take own life because i couldn't handle this anxiety,en,0,0,1,@emillyyy_renee because i was diagnosed with depression and anxiety plus i tried to take own life because i couldn't handle this anxiety
"depression, health issues (i have been diagnosed with manic depression, a panic disorder, ptsd, fibromyalgia,#dominionstory",en,0,0,1,"depression, health issues (i have been diagnosed with manic depression, a panic disorder, ptsd, fibromyalgia,#dominionstory"
